serial_number,terminal_id,deployment_date
0821929495,125608,2022-03-21
0821898675,192000,2022-08-03
0821579555,24020,2020-11-25
0821706031,131547,2022-04-21
0822312835,902929,2025-07-26
1850108805,341293,2022-10-12
0821537292,898560,2025-07-14
1850077211,785893,2024-05-13
0821539848,899898,2025-07-17
0821897533,47189,2021-03-31
0821872762,49752,2021-04-12
0822208020,669434,2023-09-19
0821537198,493988,2023-03-15
0822241524,903086,2025-07-27
1850039645,787840,2024-05-21
1850040758,916775,2025-09-07
0821930857,901654,2025-07-22
0822233375,843406,2025-01-09
V9E0011993,861496,2025-03-09
0822238091,127887,2022-04-04
0822211077,842322,2025-01-05
0821897580,841460,2024-12-31
0821543471,24792,2020-11-29
0821543002,642726,2023-08-13
0821895046,50284,2021-04-14
1850077783,710742,2023-12-12
0821570306,854579,2025-02-17
0822235172,797757,2024-07-08
0821871979,821996,2024-10-24
1850038878,193302,2022-08-04
0822317794,859972,2025-03-04
V9E0012566,877759,2025-05-11
0821931167,884648,2025-05-26
1850034395,93627,2021-10-19
1850031403,126703,2022-03-28
0821872565,831116,2024-11-26
0821579460,844110,2025-01-12
0822216062,118790,2022-02-22
0821933583,111528,2022-01-17
0822312455,707530,2023-11-30
0821935891,798122,2024-07-09
0822318093,859986,2025-03-04
0821705646,797988,2024-07-09
0821930144,859275,2025-03-02
0822319918,829531,2024-11-20
1850075392,838187,2024-12-19
0822244138,845364,2025-01-16
0822319295,125631,2022-03-21
0822241105,635630,2023-08-02
1850080244,819086,2024-10-13
0821538757,794667,2024-06-23
0821891804,869898,2025-04-09
1850040999,814350,2024-09-19
V9E0015564,868741,2025-04-06
0821898675,501858,2023-03-27
0821930428,758080,2024-01-14
0821536385,54030,2021-04-26
0821587861,168767,2022-07-06
0821935198,45773,2021-03-24
0821538338,44977,2021-03-21
0821873516,29248,2021-01-13
0821900822,267242,2022-09-01
0821579459,21109,2020-11-17
0821932931,56306,2021-05-05
0821708610,7265,2020-09-22
0821930256,30601,2021-01-20
0822211038,68897,2021-06-30
1850049275,756590,2024-01-08
1850048956,844902,2025-01-15
0822240081,84654,2021-09-14
0821893806,909006,2025-08-12
1850080944,900869,2025-07-20
0821873800,159475,2022-06-20
0821895274,114433,2022-02-01
0821536211,846742,2025-01-21
0821892419,47259,2021-03-31
0821895422,63767,2021-06-03
0821591143,15978,2020-10-29
0822238786,835672,2024-12-11
0821543143,102493,2021-11-25
0821871542,367210,2022-11-03
0822059042,667925,2023-09-17
0822062177,702999,2023-11-13
0822239419,427924,2022-12-11
0821709017,503431,2023-03-29
0822312080,828621,2024-11-18
1850048892,89317,2021-09-30
1850074366,95301,2021-10-26
0822215859,67502,2021-06-24
0822253944,86280,2021-09-20
0821587773,16762,2020-11-02
0821896561,72872,2021-08-01
0822236532,72701,2021-08-01
0822211077,900856,2025-07-20
0821589349,800799,2024-07-22
0821801244,879249,2025-05-14
0822244033,654555,2023-08-30
1850035856,100973,2021-11-18
1850081736,100663,2021-11-17
0821929322,825206,2024-11-06
0822237399,798135,2024-07-09
1850031403,830827,2024-11-25
0822237166,851893,2025-02-10
1850025377,856853,2025-02-23
0822060209,110229,2022-01-10
1850038461,101125,2021-11-19
0821932478,28142,2021-01-04
0821892947,706604,2023-11-27
1850039148,97864,2021-11-04
0821545400,9349,2020-10-03
1850077556,854439,2025-02-17
0822234113,909648,2025-08-13
V9E0012000,861572,2025-03-09
0821536174,4845,2020-08-29
0822253944,917304,2025-09-09
0821897172,780824,2024-04-22
0821929734,32305,2021-02-02
0821872560,47702,2021-04-03
1850077231,90218,2021-10-06
1850048008,120080,2022-03-01
0821892412,59276,2021-05-18
0822311137,82571,2021-09-06
1850038222,121073,2022-03-05
1850027993,134476,2022-05-12
1850079535,634905,2023-08-02
0821896785,572066,2023-05-31
0821590297,15975,2020-10-29
0821545289,11822,2020-10-15
0821538702,6244,2020-09-13
0821589217,34186,2021-02-14
0822062786,647612,2023-08-20
0821706186,673709,2023-09-25
0821536855,27000,2020-12-26
0821891187,871145,2025-04-14
0821706186,12683,2020-10-20
0821891167,56521,2021-05-05
0821896594,796319,2024-07-01
0822243802,101817,2021-11-22
0821927361,45948,2021-03-24
0821874266,49433,2021-04-12
0821872414,407945,2022-11-15
0821930314,50296,2021-04-14
0821895422,63761,2021-06-03
0821708303,117440,2022-02-15
0821797692,118011,2022-02-17
1850040011,92662,2021-10-17
1850079583,301541,2022-09-15
0821543298,470803,2023-02-16
0821898069,518152,2023-04-18
0822233518,605823,2023-06-24
0822233558,906312,2025-08-04
0822295750,626752,2023-07-18
0822298008,834594,2024-12-08
0821580138,709180,2023-12-06
0821932598,47742,2021-04-03
0821537383,118472,2022-02-21
0821705337,830869,2024-11-25
0821931168,814810,2024-09-22
0821897459,555335,2023-05-16
0821538338,18508,2020-11-08
0822242355,109512,2022-01-05
0821895422,70824,2021-07-11
0821800848,129677,2022-04-12
0821891142,313254,2022-09-22
0822235616,905218,2025-07-31
0821542636,428235,2022-12-11
0821580783,776508,2024-04-02
0821871638,630016,2023-07-24
0821931788,784218,2024-05-07
0822244126,82038,2021-09-03
0822235736,85753,2021-09-19
1850108741,904934,2025-07-30
1850080735,97232,2021-11-01
0821747157,811632,2024-09-08
0822253613,842755,2025-01-06
0821870850,886241,2025-05-31
1850035857,105634,2021-12-13
0822254012,805876,2024-08-14
0822236049,470578,2023-02-15
1850048978,108350,2021-12-28
0821896594,887263,2025-06-03
0821897860,414085,2022-11-21
0821895242,499099,2023-03-22
0821587355,495321,2023-03-17
0821931433,910934,2025-08-18
0821242426,916831,2025-09-07
0821873747,116777,2022-02-13
1850049124,103307,2021-11-30
0821929592,791714,2024-06-06
V9E0017741,873528,2025-04-23
0821350146,3274,2020-08-11
0821872560,813349,2024-09-16
1850039129,89067,2021-09-30
0822065177,110786,2022-01-13
1850079504,120300,2022-03-01
0822215869,123790,2022-03-14
0821930109,135536,2022-05-17
0822239231,918143,2025-09-11
0822320162,916822,2025-09-07
1850077134,868323,2025-04-03
V9E0014373,863619,2025-03-16
0821895340,52595,2021-04-22
0821386161,2309,2020-07-04
0822235470,882428,2025-05-20
0822237175,869492,2025-04-08
0821892689,759912,2024-01-22
0821929899,305504,2022-09-17
0821892419,679286,2023-10-04
1850082609,797184,2024-07-04
0821934209,798068,2024-07-09
0821893092,28023,2021-01-04
0821896729,559737,2023-05-21
0822237278,643829,2023-08-14
0822241667,908329,2025-08-10
0821928816,917362,2025-09-09
0821385806,2150,2020-06-30
0821537358,6765,2020-09-17
0821745609,27723,2020-12-30
0822298811,111016,2022-01-15
0822243218,450098,2023-01-16
0821873984,372136,2022-11-07
0821705337,756989,2024-01-09
0821385788,367179,2022-11-03
0821590593,852409,2025-02-11
0822298279,91333,2021-10-11
0821545697,26932,2020-12-25
0821936178,590630,2023-06-14
0822311244,707281,2023-11-29
0821873263,819616,2024-10-15
0822211823,178527,2022-07-25
1850021701,152299,2022-06-10
0821873802,867216,2025-03-27
1850031521,127936,2022-04-04
0822253824,138066,2022-05-24
0821892844,154424,2022-06-13
0821705337,502829,2023-03-28
0821243344,909007,2025-08-12
0822215523,623214,2023-07-12
0822297807,87775,2021-09-26
1850028532,635576,2023-08-02
1850074325,99518,2021-11-13
0821928092,50265,2021-04-14
0821935135,278887,2022-09-06
0821589961,284695,2022-09-08
0821897606,302060,2022-09-15
1850049189,336775,2022-10-09
0821897050,912249,2025-08-23
0821891262,803382,2024-08-03
0822213112,111232,2022-01-16
0821871763,498727,2023-03-22
1850083095,786475,2024-05-15
0822239823,909043,2025-08-12
0822211581,911929,2025-08-21
0821537330,914949,2025-09-01
0821927672,46828,2021-03-29
0821929489,88292,2021-09-28
0821895422,60809,2021-05-23
0822236089,130248,2022-04-14
0822058858,901221,2025-07-21
0821930597,901755,2025-07-22
0821936709,913849,2025-08-28
0821537293,505374,2023-04-02
0821931733,44254,2021-03-17
0822237938,67656,2021-06-26
0822063266,423277,2022-12-03
0821748502,131200,2022-04-19
0822236324,866065,2025-03-24
0821586700,866528,2025-03-25
0822236069,74415,2021-08-09
0821895340,52588,2021-04-22
0821873230,245874,2022-08-24
0821707302,89979,2021-10-05
0821935896,827546,2024-11-13
0822295583,518283,2023-04-18
0822060979,307893,2022-09-18
0822236324,112154,2022-01-20
0822062196,65052,2021-06-07
0821707120,110357,2022-01-11
0821934065,107035,2021-12-20
0822298771,486936,2023-03-06
0822312289,119081,2022-02-23
0821537863,20525,2020-11-16
0821931763,236871,2022-08-21
0821873263,886528,2025-06-01
0821935795,652702,2023-08-27
0822062146,789929,2024-05-30
0822312822,85302,2021-09-16
1850080754,89127,2021-09-30
0822237441,453256,2023-01-20
0821580232,834601,2024-12-08
0821893804,876729,2025-05-06
0821936709,839701,2024-12-25
0822060405,451382,2023-01-18
0821933376,578922,2023-06-06
0821933020,409912,2022-11-17
0822064779,643859,2023-08-14
1850081009,146933,2022-06-05
0822235839,864339,2025-03-18
0821894521,662575,2023-09-10
1850035007,852675,2025-02-12
0821897829,822064,2024-10-24
0822243297,899820,2025-07-17
0822253480,553025,2023-05-14
0822235418,792543,2024-06-10
1850039075,657055,2023-09-03
0822242395,896656,2025-07-09
0821893432,414400,2022-11-21
0821709224,132639,2022-04-28
0821893107,60244,2021-05-21
1850076280,95040,2021-10-25
0821545425,31338,2021-01-26
0822236833,761408,2024-01-29
0821896561,107637,2021-12-23
0821898069,711166,2023-12-14
0821929702,46708,2021-03-29
0822236036,64874,2021-06-06
1850074027,457522,2023-01-25
1850079123,312782,2022-09-21
0821873168,440966,2023-01-01
0821897459,114068,2022-01-30
0822060979,82743,2021-09-06
0822058998,88439,2021-09-28
0821579520,21518,2020-11-17
0822313167,83298,2021-09-08
0821873263,917833,2025-09-10
0822311700,88585,2021-09-29
0822237657,67558,2021-06-25
0822238484,105223,2021-12-12
0821872552,49642,2021-04-12
0822059590,844084,2025-01-12
1850082874,870257,2025-04-10
0821590206,19778,2020-11-13
0821543070,34890,2021-02-18
0821542707,552549,2023-05-14
0821932662,904432,2025-07-29
0822062513,789174,2024-05-27
0821932705,131333,2022-04-20
0822063326,899860,2025-07-17
0821892759,704908,2023-11-20
0822312086,623935,2023-07-13
0821586140,827494,2024-11-13
0822213112,909917,2025-08-14
0821929899,865641,2025-03-23
0821934087,881292,2025-05-18
0821243344,903271,2025-07-27
1850074027,100205,2021-11-16
1850075829,602086,2023-06-22
1850074439,117746,2022-02-16
0822240807,70766,2021-07-11
0821707430,35881,2021-02-25
1850079161,100313,2021-11-16
1850077510,110627,2022-01-12
0822241528,107632,2021-12-23
0821579956,790491,2024-06-02
0822060191,917336,2025-09-09
1850080011,847271,2025-01-23
V9E0018048,875486,2025-04-30
0821745778,347240,2022-10-17
0821896181,889169,2025-06-12
0822312658,86156,2021-09-20
0822240081,73886,2021-08-05
0821894035,242688,2022-08-23
0821897509,278982,2022-09-06
0821586097,19303,2020-11-11
0821897509,619163,2023-07-05
0822242105,477165,2023-02-22
0822311137,914458,2025-08-30
0821536174,408845,2022-11-16
1850079293,416848,2022-11-24
0822237039,502913,2023-03-28
0821935147,68208,2021-06-28
0821892392,44813,2021-03-21
0821895422,63698,2021-06-03
0821873747,56928,2021-05-06
0821706186,762076,2024-02-01
1850080667,619907,2023-07-06
1850028594,133990,2022-05-11
0821800842,796078,2024-06-30
1850047427,155399,2022-06-14
0822235367,76872,2021-08-19
0821930068,61969,2021-05-27
1850048145,869811,2025-04-09
0821708181,8870,2020-09-30
0822235482,96786,2021-10-31
0822235470,75684,2021-08-15
0821871790,669729,2023-09-20
0821897213,281864,2022-09-07
0822063630,90179,2021-10-05
0822213276,110576,2022-01-12
0821934736,47668,2021-04-03
0821745616,26550,2020-12-24
0821545697,26909,2020-12-25
0822059710,60119,2021-05-20
0822214912,69290,2021-07-04
1850037793,90193,2021-10-06
0821578615,703982,2023-11-16
0821747123,98420,2021-11-08
0821873109,56933,2021-05-06
0821895436,89550,2021-10-03
0821871542,89219,2021-09-30
0822312086,85017,2021-09-15
0822237197,125790,2022-03-22
0822058103,875492,2025-04-30
0821746589,889257,2025-06-12
0821592989,307614,2022-09-18
0822319833,111647,2022-01-18
0821544973,112221,2022-01-20
1850031022,117305,2022-02-15
1850082387,419470,2022-11-28
0821542916,32099,2021-02-01
0821897210,51193,2021-04-17
0822059261,59080,2021-05-18
0822058928,144165,2022-06-01
0822058855,63336,2021-06-02
0822208370,69908,2021-07-05
0821896286,779406,2024-04-16
1850037026,120543,2022-03-02
0822236599,166632,2022-07-03
0822237657,145530,2022-06-03
1850048892,147188,2022-06-05
0821706369,8659,2020-09-29
0821927672,219216,2022-08-14
0821895719,125079,2022-03-19
1850034553,95361,2021-10-26
0821935896,66671,2021-06-20
0821895422,64056,2021-06-05
0822215928,68182,2021-06-28
0821892258,789201,2024-05-27
0822240905,69448,2021-07-04
0821585798,50983,2021-04-15
0822312606,87578,2021-09-26
0821537694,883305,2025-05-22
0821927361,799419,2024-07-16
1850025668,653790,2023-08-29
0822236462,77326,2021-08-22
0821931936,106597,2021-12-19
0821897847,120594,2022-03-02
0821897580,127166,2022-03-29
0821590333,22246,2020-11-19
0822241105,895069,2025-07-02
1850037164,201668,2022-08-07
0821542619,824375,2024-11-03
0822236180,831255,2024-11-26
0821935147,829128,2024-11-19
0821870994,136219,2022-05-19
0821895242,793288,2024-06-12
0821933928,67775,2021-06-27
0821580321,895215,2025-07-02
0822233294,908717,2025-08-11
0821932478,890241,2025-06-16
0822253274,82272,2021-09-05
1850041961,89986,2021-10-05
0821586935,307351,2022-09-18
0821351805,4794,2020-08-29
0821538757,100010,2021-11-15
0821708906,9453,2020-10-04
0822208949,774479,2024-03-25
0821538320,593695,2023-06-17
0821893151,33015,2021-02-07
0822064225,62057,2021-05-28
0821570352,3104,2020-08-10
1850079504,236873,2022-08-21
0821579988,361066,2022-10-29
0821896339,416368,2022-11-23
0821936135,432611,2022-12-18
0821893924,429470,2022-12-13
0821895422,62826,2021-05-31
0822297948,82940,2021-09-07
1850109087,95678,2021-10-27
0821873446,29601,2021-01-15
0821543471,24866,2020-11-29
0821797147,25906,2020-12-19
0821536857,512590,2023-04-13
0822298850,887126,2025-06-03
0821930597,92764,2021-10-17
0821537292,105025,2021-12-11
1850082874,424515,2022-12-05
0821350381,3416,2020-08-12
0821589962,26572,2020-12-24
0821895422,60883,2021-05-23
0821871977,874488,2025-04-27
0822244185,437034,2022-12-25
0822295934,159231,2022-06-19
0821870850,167584,2022-07-04
0821537907,25445,2020-12-14
0821895772,45154,2021-03-22
0821587225,18448,2020-11-08
0821931433,32320,2021-02-02
0821897606,42523,2021-03-09
1850047356,706221,2023-11-26
0821708465,792348,2024-06-09
1850047313,157161,2022-06-16
0821898662,118346,2022-02-20
0821543733,822968,2024-10-29
0822295902,67468,2021-06-24
0822211038,88041,2021-09-27
1850039639,89739,2021-10-04
0822239433,69383,2021-07-04
0821873011,57191,2021-05-08
0821544973,409474,2022-11-17
0822295839,110957,2022-01-15
1850081751,158919,2022-06-19
0821748826,652785,2023-08-27
0821892296,647425,2023-08-20
0822059042,77315,2021-08-22
0821895422,74063,2021-08-08
0821935795,75138,2021-08-11
0822237166,75335,2021-08-13
0822065262,424505,2022-12-05
0822236953,438419,2022-12-27
1850080215,98572,2021-11-08
0822238100,69857,2021-07-05
0822243855,86632,2021-09-21
0821935753,776531,2024-04-03
0822295612,67420,2021-06-24
0821892689,366045,2022-11-02
0822215875,451583,2023-01-18
0821935179,112318,2022-01-22
0821705337,294835,2022-09-12
0821536642,904479,2025-07-29
0822207625,909924,2025-08-14
0821873024,847115,2025-01-22
1850039488,121924,2022-03-08
1850077332,136262,2022-05-19
0821928092,796297,2024-07-01
1850037367,810738,2024-09-03
0821895630,830502,2024-11-24
1850035197,432488,2022-12-18
0822215847,917335,2025-09-09
0821539168,7651,2020-09-25
0822313084,840558,2024-12-29
0821578585,419794,2022-11-28
1850034491,483868,2023-03-02
0821543743,506784,2023-04-04
0821544028,20139,2020-11-15
0821545428,8085,2020-09-27
1850035482,131281,2022-04-20
0822240163,161643,2022-06-22
0821895545,806796,2024-08-18
0821589292,768166,2024-02-27
0822236335,711691,2023-12-17
0821745889,760341,2024-01-24
0822236049,136310,2022-05-19
0821541525,850159,2025-02-03
1850031440,149578,2022-06-07
0821706363,173954,2022-07-19
0821536249,167296,2022-07-04
1850036942,810674,2024-09-03
0821933686,830543,2024-11-24
1850075844,815598,2024-09-25
0821897509,852486,2025-02-12
V9E0016088,855488,2025-02-19
V9E0012172,855470,2025-02-19
0821873789,875396,2025-04-30
0821706157,130845,2022-04-18
1850074039,861906,2025-03-10
0822060338,887131,2025-06-03
0822242613,806272,2024-08-15
0821896168,100352,2021-11-16
0821543097,135987,2022-05-18
0822241105,82775,2021-09-07
0822313043,143571,2022-05-31
0821931174,163699,2022-06-26
V9E0014372,857126,2025-02-24
0822296170,67967,2021-06-27
1850048378,844269,2025-01-13
1850077117,154607,2022-06-13
0821591170,580082,2023-06-07
0822240250,905024,2025-07-30
0821543149,328987,2022-10-02
0822237905,797731,2024-07-08
0821348637,2711,2020-07-19
0821870994,894389,2025-06-30
0822239412,902766,2025-07-25
0821872762,52244,2021-04-20
0822208020,917627,2025-09-10
0822060191,144398,2022-06-01
V9E0010343,857565,2025-02-25
0821590241,17889,2020-11-05
0821579852,127454,2022-03-31
0821934172,46664,2021-03-29
0821932928,145001,2022-06-02
0821927437,419751,2022-11-28
0822244255,84560,2021-09-13
0822298283,126653,2022-03-27
0821893804,52917,2021-04-22
0821580238,36173,2021-03-01
0821586097,19380,2020-11-12
0821537730,26982,2020-12-26
0821543471,24923,2020-11-29
V9E0012785,867322,2025-03-27
0821893836,867150,2025-03-27
0821900985,339591,2022-10-11
0821538229,17531,2020-11-04
0821586507,19665,2020-11-12
0821537999,25150,2020-12-04
0821873800,162524,2022-06-23
0821543471,24927,2020-11-29
0822208612,831828,2024-11-28
0821570352,873491,2025-04-23
0821579459,21159,2020-11-17
0822242690,73655,2021-08-04
0821897423,109494,2022-01-05
0822298730,830895,2024-11-25
0822236339,855952,2025-02-20
0821705852,505367,2023-04-02
V9E0011852,865939,2025-03-24
0821538753,869672,2025-04-09
1850025389,125217,2022-03-20
0822298730,131473,2022-04-20
0822236278,167334,2022-07-04
0822059012,169573,2022-07-07
0822295909,238331,2022-08-22
1850036911,831074,2024-11-26
0821800842,177707,2022-07-24
1850056191,113553,2022-01-27
0821542619,908931,2025-08-12
0821934251,758216,2024-01-15
1180123025,913934,2025-08-28
1850074027,312594,2022-09-21
0822296309,373307,2022-11-09
1850047578,602310,2023-06-22
0822241558,672525,2023-09-24
0821580806,707537,2023-11-30
1850077095,274457,2022-09-04
0821706363,10394,2020-10-10
0821931503,450486,2023-01-17
0821586463,164718,2022-06-28
0821386187,2775,2020-07-21
0821545697,26918,2020-12-25
0821705755,27002,2020-12-26
0821706888,14672,2020-10-26
0821543471,24892,2020-11-29
0821934334,44412,2021-03-18
0821538382,22557,2020-11-19
0821706257,9050,2020-10-01
0821895422,62822,2021-05-31
0821543640,891182,2025-06-19
V9E0012923,890988,2025-06-19
0822064225,487927,2023-03-07
